2.500000000000000000e+00 2.560999999999999943e+01 7.199999999999999734e-01
7.500000000000000000e+00 2.157999999999999829e+01 6.199999999999999956e-01
1.500000000000000000e+01 1.689000000000000057e+01 5.000000000000000000e-01
3.000000000000000000e+01 9.789999999999999147e+00 3.200000000000000067e-01
5.000000000000000000e+01 3.790000000000000036e+00 1.300000000000000044e-01
