2.500000000000000000e+00 2.724000000000000032e-02
7.500000000000000000e+00 4.456999999999999851e-02
1.500000000000000000e+01 6.403000000000000358e-02
2.500000000000000000e+01 8.314000000000000556e-02
3.500000000000000000e+01 9.460999999999999965e-02
4.500000000000000000e+01 9.940999999999999837e-02
5.500000000000000000e+01 9.758999999999999619e-02
6.500000000000000000e+01 9.002999999999999892e-02
