5.000000000000000000e+00 1.189999999999999947e+00 5.999999999999999778e-02
1.500000000000000000e+01 7.800000000000000266e-01 4.000000000000000083e-02
3.000000000000000000e+01 4.799999999999999822e-01 2.000000000000000042e-02
5.000000000000000000e+01 1.700000000000000122e-01 7.000000000000000146e-03
