2.500000000000000000e+00 8.714999999999999414e-01
7.500000000000000000e+00 8.689999999999999947e-01
1.500000000000000000e+01 8.674999999999999378e-01
2.500000000000000000e+01 8.554999999999999272e-01
3.500000000000000000e+01 8.365000000000000213e-01
4.500000000000000000e+01 8.129999999999999449e-01
5.500000000000000000e+01 7.824999999999999734e-01
6.500000000000000000e+01 7.570000000000000062e-01
