2.500000000000000000e+00 5.184999999999999609e-01
7.500000000000000000e+00 5.190000000000000169e-01
1.500000000000000000e+01 5.190000000000000169e-01
2.500000000000000000e+01 5.140000000000000124e-01
3.500000000000000000e+01 5.055000000000000604e-01
4.500000000000000000e+01 4.944999999999999951e-01
5.500000000000000000e+01 4.804999999999999827e-01
6.500000000000000000e+01 4.675000000000000266e-01
