2.500000000000000000e+00 2.015000000000000124e-02
7.500000000000000000e+00 2.325999999999999943e-02
1.500000000000000000e+01 2.622000000000000025e-02
2.500000000000000000e+01 2.884000000000000105e-02
3.500000000000000000e+01 3.031000000000000014e-02
4.500000000000000000e+01 3.022000000000000033e-02
