2.500000000000000000e+00 2.180000000000000000e+02
7.500000000000000000e+00 1.810000000000000000e+02
1.500000000000000000e+01 1.360000000000000000e+02
2.500000000000000000e+01 9.200000000000000000e+01
3.500000000000000000e+01 6.000000000000000000e+01
4.500000000000000000e+01 3.640000000000000568e+01
5.500000000000000000e+01 2.039999999999999858e+01
6.500000000000000000e+01 1.019999999999999929e+01
