10.888000	10.725931	10.566585	10.307938	10.163396	11.326120	11.727684
2.249000	2.141525	2.019355	1.726849	1.531170	2.538984	2.732555
1.345000	1.153428	1.107670	0.985522	0.889265	1.324445	1.402253
1.961000	1.730847	1.750008	1.544917	1.427783	1.890042	1.943737
-0.056000	-0.148437	-0.035718	-0.291500	-0.369167	-0.056068	-0.028609
0.034000	0.088101	0.083312	0.058271	0.043508	0.116875	0.131677
0.289000	0.147617	0.164278	0.071500	0.041856	0.224016	0.258123
0.327000	0.367760	0.433339	0.266255	0.205664	0.447548	0.472249
0.195000	0.233901	0.217124	0.175182	0.149755	0.301157	0.336740
0.128000	-0.166842	-0.761910	-0.559410	-0.680136	0.274878	0.476324
0.000075	0.001192	0.006555	0.000138	0.000039	0.006535	0.013633
0.000096	0.001471	0.006611	0.000167	0.000045	0.007977	0.016540
0.000138	0.001903	0.006877	0.000208	0.000056	0.010018	0.020436
0.000376	0.003247	0.007059	0.000309	0.000081	0.017473	0.032346
0.006884	0.007158	0.007075	0.000361	0.000073	0.045931	0.080420
