15.119000	14.285270	14.226184	13.580172	13.216031	15.132422	15.568980
2.744000	2.351357	2.509980	1.917096	1.723502	2.726055	2.866062
1.392000	1.284082	1.426693	1.116985	1.031096	1.415730	1.455082
1.219000	1.236425	1.320486	0.958395	0.790213	1.433397	1.529926
-0.401000	-0.326948	-0.345324	-0.415016	-0.453402	-0.205902	-0.140557
0.115000	0.153054	0.164326	0.115939	0.099971	0.190864	0.209140
0.202000	0.121928	0.021442	0.046934	0.023103	0.215741	0.251841
0.215000	0.368487	0.414280	0.271079	0.217483	0.445197	0.472020
0.189000	0.317788	0.342752	0.234725	0.194207	0.397996	0.434670
0.586000	0.263871	0.685712	-0.190734	-0.434233	0.592596	0.695604
0.000155	0.005135	0.007089	0.000882	0.000236	0.017479	0.028111
0.000349	0.006337	0.007047	0.001100	0.000291	0.020189	0.032376
0.002458	0.008198	0.006921	0.001406	0.000377	0.024989	0.038996
0.006492	0.013582	0.006942	0.002357	0.000609	0.038862	0.059961
0.000450	0.028408	0.007107	0.003955	0.000781	0.083608	0.124566
