17.381000	17.558265	17.925250	17.092441	16.799195	17.833311	17.919354
2.027000	2.584262	2.936425	2.171864	1.931993	2.849034	2.931329
0.975000	0.859340	0.908714	0.767497	0.718284	0.945275	0.995121
0.630000	0.755920	0.528654	0.594973	0.545331	0.947870	1.048013
-0.341000	-0.323676	-0.345251	-0.420193	-0.456339	-0.203567	-0.136723
0.121000	0.150000	0.153267	0.115718	0.097580	0.183521	0.200132
0.300000	0.255237	0.269895	0.218274	0.197941	0.282303	0.290940
0.104000	0.124189	0.105330	0.108849	0.104514	0.152065	0.168999
0.487000	0.477765	0.491587	0.457399	0.443262	0.489446	0.492328
-0.179000	-0.149176	-0.457150	-0.540440	-0.668508	0.340001	0.544406
0.236065	0.223198	0.252114	0.175722	0.141783	0.260716	0.274123
0.196734	0.201566	0.195013	0.141521	0.100376	0.246130	0.263717
0.153090	0.171029	0.193999	0.098450	0.060623	0.222113	0.242998
0.093180	0.113757	0.149964	0.046439	0.026183	0.169363	0.192000
0.041088	0.049109	0.005743	0.015941	0.008468	0.097222	0.117134
