14.147000	15.993731	16.125565	15.090427	14.630245	16.865387	17.260392
2.981000	2.324589	2.678950	1.852355	1.618475	2.729585	2.865986
1.130000	1.287386	1.283864	1.155993	1.082662	1.406779	1.449177
1.486000	1.071176	1.177400	0.807740	0.669133	1.305745	1.432386
-0.363000	-0.298745	-0.464299	-0.420858	-0.462345	-0.161591	-0.103512
0.185000	0.201728	0.213273	0.166465	0.146914	0.229286	0.238896
0.135000	0.197707	0.207164	0.133152	0.097168	0.252934	0.274538
0.197000	0.179103	0.128571	0.132193	0.116620	0.244224	0.282928
0.342000	0.426131	0.454256	0.382741	0.362374	0.466399	0.480125
-0.139000	0.036338	0.000010	-0.407751	-0.586643	0.494689	0.647249
0.101756	0.133874	0.135469	0.082177	0.054938	0.187409	0.216134
0.123894	0.138301	0.135226	0.082735	0.054517	0.192460	0.220970
0.134607	0.137713	0.149699	0.076054	0.045700	0.194366	0.223741
0.070665	0.112999	0.092728	0.047914	0.023321	0.184861	0.217595
0.015721	0.055493	0.007145	0.016217	0.006708	0.118501	0.161312
