14.327000	14.134835	14.027916	13.341863	12.938582	15.002456	15.535488
0.349000	0.669498	0.621326	0.459615	0.388109	0.957668	1.169543
0.710000	0.707957	0.676415	0.552562	0.482827	0.856878	0.931842
0.824000	0.971156	0.892328	0.722324	0.622818	1.228674	1.359859
-0.282000	-0.260841	-0.297619	-0.373866	-0.426875	-0.091485	-0.038194
0.167000	0.164074	0.153080	0.134694	0.118759	0.195619	0.210169
0.272000	0.183068	0.292854	0.080547	0.038725	0.255600	0.278120
0.196000	0.286733	0.166677	0.174192	0.138409	0.406913	0.453004
0.217000	0.232681	0.145782	0.162640	0.142140	0.359362	0.416574
0.340000	0.189206	0.761905	-0.356367	-0.561311	0.583060	0.694228
0.001885	0.002252	0.007045	0.000161	0.000040	0.016001	0.029822
0.007049	0.002651	0.006974	0.000198	0.000049	0.018034	0.033235
0.204383	0.003124	0.007072	0.000214	0.000054	0.020969	0.037375
0.004438	0.004118	0.007139	0.000185	0.000045	0.029114	0.050413
0.000554	0.003452	0.007107	0.000066	0.000015	0.050493	0.092892
