16.368000	14.367704	14.002083	13.170985	12.595743	15.713729	16.477303
0.499000	1.164074	1.135448	0.781473	0.593410	1.555701	1.817161
0.468000	0.517277	0.446583	0.446036	0.423284	0.622480	0.678887
0.758000	1.172529	1.249900	0.800031	0.650996	1.553564	1.783994
-0.384000	-0.170780	-0.011907	-0.302521	-0.367499	-0.056367	-0.026789
0.054000	0.048402	0.044787	0.031249	0.022163	0.065895	0.075771
0.150000	0.211268	0.292844	0.076451	0.034493	0.273539	0.287124
0.431000	0.335197	0.357135	0.224032	0.170801	0.429217	0.463310
0.259000	0.166438	0.127813	0.136376	0.127226	0.219675	0.263111
-0.790000	-0.396561	-0.761901	-0.648885	-0.725577	0.081173	0.499097
0.002266	0.000138	0.006844	0.000015	0.000005	0.001626	0.006358
0.002628	0.000167	0.006693	0.000018	0.000007	0.001947	0.007114
0.003215	0.000206	0.006479	0.000022	0.000008	0.002262	0.007835
0.005166	0.000294	0.006957	0.000028	0.000010	0.003419	0.010816
0.022678	0.000310	0.007136	0.000019	0.000005	0.007325	0.024243
