11.308000	10.907744	10.486907	10.366056	10.188486	11.592368	11.958520
2.601000	2.287738	2.296673	1.872574	1.633196	2.637417	2.799231
0.501000	0.944812	0.949868	0.730853	0.620152	1.161526	1.274171
1.622000	1.810501	1.909896	1.648763	1.555957	1.922667	1.960458
-0.475000	-0.259162	-0.321436	-0.381236	-0.431972	-0.111697	-0.059764
0.200000	0.166032	0.175801	0.129247	0.108971	0.197492	0.215015
0.284000	0.163263	0.250001	0.059310	0.029719	0.249232	0.273655
0.489000	0.376106	0.433322	0.281246	0.223294	0.445949	0.471595
0.362000	0.178503	0.127882	0.140152	0.128949	0.244564	0.283750
0.105000	0.001124	0.076217	-0.459298	-0.621152	0.426549	0.596152
0.002990	0.000099	0.005991	0.000009	0.000003	0.001626	0.005891
0.003378	0.000124	0.006158	0.000011	0.000004	0.001946	0.006775
0.003980	0.000164	0.006902	0.000014	0.000005	0.002516	0.008328
0.005781	0.000311	0.006715	0.000025	0.000009	0.004522	0.013189
0.016437	0.000951	0.007063	0.000063	0.000018	0.013861	0.033958
