16.591000	17.174099	17.886867	16.468914	16.039481	17.693741	17.849349
1.941000	1.997649	1.907380	1.451972	1.173680	2.566509	2.780112
1.197000	1.159516	1.160513	1.022050	0.950564	1.288938	1.358394
1.997000	1.412753	1.393422	1.159716	1.004242	1.660635	1.786847
-0.037000	-0.170374	-0.178553	-0.289157	-0.356194	-0.068822	-0.034964
0.189000	0.214958	0.234572	0.188040	0.173668	0.235928	0.242977
0.216000	0.171554	0.249995	0.075960	0.039236	0.246449	0.271095
0.473000	0.342671	0.357144	0.222461	0.166012	0.438173	0.469245
0.463000	0.221476	0.181583	0.164951	0.144564	0.294759	0.337051
0.458000	0.082277	0.457051	-0.369462	-0.560516	0.503047	0.644375
0.010928	0.000680	0.006827	0.000072	0.000020	0.005199	0.011843
0.012358	0.000842	0.007020	0.000086	0.000024	0.006241	0.014019
0.014565	0.001039	0.007080	0.000101	0.000028	0.007945	0.017081
0.021118	0.001698	0.007109	0.000131	0.000034	0.012696	0.026576
0.056731	0.002836	0.007082	0.000114	0.000023	0.031373	0.068515
