10.983000	10.528519	10.087379	10.191472	10.095734	10.994166	11.291912
0.749000	0.921238	0.878111	0.673727	0.560217	1.243454	1.542194
1.056000	0.989305	0.949996	0.865872	0.798350	1.116877	1.183696
0.677000	0.744985	0.535532	0.590066	0.543272	0.968881	1.102491
-0.121000	-0.204185	-0.202373	-0.325254	-0.410316	-0.076281	-0.033412
0.029000	0.053514	0.056143	0.027779	0.018927	0.080862	0.095018
0.275000	0.158062	0.150001	0.078920	0.044536	0.235055	0.266375
0.355000	0.286062	0.261928	0.197078	0.155106	0.376024	0.427095
0.409000	0.399811	0.414875	0.334554	0.303121	0.454482	0.473584
-0.597000	-0.077391	-0.304783	-0.505981	-0.649793	0.441432	0.612401
0.058049	0.046561	0.007091	0.018234	0.009426	0.083384	0.103021
0.068284	0.053649	0.021127	0.022260	0.011874	0.092131	0.113143
0.084752	0.063748	0.048254	0.027295	0.014699	0.104607	0.128529
0.135460	0.080864	0.064006	0.033673	0.016739	0.133215	0.162023
0.274359	0.070565	0.007129	0.017678	0.006910	0.160364	0.199514
