12.516000	11.579822	11.401391	10.942665	10.609103	12.271599	12.629490
1.703000	1.782926	1.652273	1.330788	1.150930	2.434301	2.732196
0.406000	0.624231	0.501245	0.491084	0.446706	0.779304	0.856164
0.810000	1.002413	1.035173	0.725598	0.617202	1.279283	1.415364
-0.433000	-0.293797	-0.273837	-0.399461	-0.446805	-0.177303	-0.097735
0.092000	0.050612	0.049894	0.027206	0.018547	0.075437	0.087161
0.258000	0.152661	0.121455	0.088123	0.060702	0.227981	0.261513
0.310000	0.198279	0.109517	0.138670	0.119163	0.275032	0.314842
0.447000	0.403334	0.441043	0.341985	0.314483	0.458049	0.475975
-0.258000	-0.239672	-0.609522	-0.583408	-0.690707	0.269140	0.514025
0.100612	0.089406	0.077928	0.051207	0.031444	0.129566	0.155555
0.117988	0.093463	0.092646	0.050737	0.029831	0.135746	0.162190
0.144307	0.094500	0.106925	0.043877	0.021279	0.142743	0.168592
0.209008	0.078375	0.007133	0.022622	0.007949	0.150840	0.185823
0.198545	0.034695	0.007136	0.006048	0.001933	0.098983	0.151185
