13.044000	13.655883	13.231664	12.705712	12.162762	14.606797	15.167290
0.689000	1.394109	0.364432	0.599594	0.410157	2.049670	2.468045
1.302000	0.500224	0.422749	0.431308	0.413854	0.700131	0.838397
1.955000	1.816686	1.964245	1.508886	1.195315	1.948128	1.977269
-0.079000	-0.066936	-0.011904	-0.255550	-0.352926	-0.019863	-0.009573
0.030000	0.099309	0.118284	0.057053	0.037168	0.130588	0.144715
0.208000	0.260143	0.293156	0.210085	0.184904	0.287276	0.293816
0.153000	0.124830	0.104978	0.108099	0.103901	0.154404	0.174447
0.469000	0.470798	0.491022	0.447131	0.431074	0.486282	0.490612
-0.683000	0.158319	0.228571	-0.188122	-0.428138	0.449498	0.585027
0.207623	0.235837	0.251748	0.185282	0.152445	0.267431	0.278765
0.170542	0.219918	0.236884	0.166715	0.129979	0.256356	0.271789
0.103873	0.192268	0.193856	0.138822	0.100084	0.235593	0.255748
0.039470	0.137635	0.136307	0.085940	0.055519	0.184646	0.207649
0.011176	0.068552	0.061350	0.035408	0.021280	0.103404	0.121408
