16.649000	16.326042	16.336990	15.571370	15.160537	17.131052	17.501015
0.867000	0.921857	0.878499	0.637782	0.507160	1.272154	1.624927
0.515000	0.852807	0.845068	0.727329	0.661571	0.990550	1.081932
0.602000	0.923936	0.821334	0.683025	0.595792	1.190687	1.326300
-0.149000	-0.211076	-0.226133	-0.335488	-0.394616	-0.080436	-0.039503
0.230000	0.189019	0.198598	0.153071	0.131786	0.219316	0.231995
0.066000	0.164149	0.249999	0.072037	0.038976	0.242794	0.268849
0.182000	0.233391	0.185727	0.153207	0.126495	0.333732	0.386806
0.318000	0.385004	0.432376	0.309738	0.277524	0.448144	0.470042
0.208000	0.051547	0.685704	-0.433375	-0.609568	0.529283	0.665144
0.058957	0.049879	0.007105	0.018290	0.008913	0.090521	0.119539
0.065474	0.055358	0.007139	0.020344	0.009505	0.099842	0.131126
0.064527	0.061243	0.007102	0.020950	0.008375	0.112629	0.144097
0.049786	0.064294	0.007124	0.015830	0.004754	0.132160	0.172567
0.022089	0.042555	0.007140	0.006074	0.001395	0.132623	0.185333
