14.201000	13.724998	13.252834	12.836839	12.454642	14.811221	15.341970
0.765000	0.491335	0.331277	0.363082	0.331483	0.697708	0.812724
0.444000	0.548733	0.466612	0.459436	0.429685	0.656885	0.711861
1.883000	1.487538	1.964283	0.771122	0.622069	1.864974	1.936542
-0.080000	-0.075704	-0.011843	-0.152029	-0.200773	-0.027447	-0.012979
0.110000	0.107290	0.107931	0.088425	0.077346	0.126292	0.136528
0.045000	0.142944	0.078589	0.063288	0.032544	0.225248	0.256837
0.222000	0.288496	0.128571	0.174445	0.137597	0.413383	0.457363
0.324000	0.286963	0.253198	0.215582	0.181890	0.371838	0.412056
-0.498000	-0.271520	-0.761873	-0.609921	-0.710032	0.205146	0.444466
0.041578	0.012512	0.006990	0.001971	0.000485	0.035544	0.052300
0.043248	0.013857	0.006954	0.001991	0.000458	0.038736	0.055990
0.044604	0.015447	0.006965	0.001854	0.000385	0.043506	0.062529
0.039894	0.017861	0.007119	0.001389	0.000207	0.053632	0.077455
0.012245	0.011944	0.007060	0.000324	0.000051	0.077581	0.120385
