10.702000	11.725099	11.739230	11.049318	10.705111	12.442521	12.816837
0.473000	0.929743	0.878308	0.676778	0.557008	1.216648	1.471502
0.761000	0.843821	0.895981	0.690092	0.602361	0.974351	1.035556
0.937000	1.065596	1.106905	0.834856	0.714315	1.280293	1.386661
-0.348000	-0.230179	-0.488082	-0.422937	-0.471120	-0.089559	-0.046454
0.176000	0.152446	0.153040	0.129740	0.117281	0.176349	0.189901
0.269000	0.058734	0.007143	0.017529	0.007930	0.190277	0.245866
0.452000	0.379811	0.490466	0.257523	0.190402	0.458311	0.480099
0.237000	0.262113	0.271068	0.178806	0.148484	0.341569	0.382746
-0.410000	0.401379	0.761892	-0.022725	-0.266351	0.658646	0.732301
0.000338	0.001495	0.006211	0.000100	0.000024	0.008546	0.015416
0.000388	0.001778	0.006010	0.000127	0.000030	0.009684	0.016858
0.000469	0.002208	0.006114	0.000169	0.000040	0.011043	0.018892
0.000729	0.003327	0.006998	0.000274	0.000066	0.014704	0.023955
0.002836	0.007069	0.007105	0.000677	0.000121	0.027252	0.043905
