14.804000	14.671689	14.467013	13.981916	13.628989	15.489972	15.962326
1.012000	1.458949	1.264295	1.063676	0.891883	2.012941	2.412500
0.961000	1.000485	1.002384	0.869407	0.795530	1.130012	1.201315
0.571000	1.031913	1.178419	0.761583	0.644619	1.299813	1.428172
-0.369000	-0.293864	-0.464254	-0.419847	-0.459424	-0.143858	-0.079114
0.214000	0.199491	0.201217	0.170333	0.152973	0.223893	0.234413
0.096000	0.113621	0.049995	0.042723	0.021375	0.206006	0.245552
0.351000	0.381117	0.452381	0.276027	0.211271	0.454258	0.476798
0.153000	0.268208	0.253203	0.190148	0.159080	0.349257	0.387793
-0.727000	0.048355	0.304770	-0.408692	-0.592658	0.464193	0.622548
0.000098	0.002319	0.006903	0.000257	0.000063	0.011420	0.019991
0.000122	0.002760	0.006484	0.000311	0.000078	0.012884	0.022256
0.000166	0.003490	0.006555	0.000401	0.000099	0.015300	0.025864
0.000369	0.005637	0.006808	0.000594	0.000135	0.022562	0.036518
0.093623	0.013587	0.007057	0.000845	0.000116	0.050502	0.079773
